Local time,Open,High,Low,Close,Volume
2024-01-01 10:45:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 11:00:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 11:15:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 11:30:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 11:45:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 12:00:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 12:15:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 12:30:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 12:45:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 13:00:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 13:15:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 13:30:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 13:45:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 14:00:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 14:15:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 14:30:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 14:45:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 15:00:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 15:15:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 15:30:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 15:45:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 16:00:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 16:15:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 16:30:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 16:45:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 17:00:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 17:15:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 17:30:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 17:45:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 18:00:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 18:15:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 18:30:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 18:45:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 19:00:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 19:15:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 19:30:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 19:45:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 20:00:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 20:15:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 20:30:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 20:45:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 21:00:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 21:15:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 21:30:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 21:45:00,1.10374,1.10374,1.10374,1.10374,0.0
2024-01-01 22:00:00,1.10427,1.10433,1.10423,1.10431,274.55
2024-01-01 22:15:00,1.1043,1.10434,1.1042,1.1043,143.55
2024-01-01 22:30:00,1.10431,1.10437,1.10431,1.10433,163.79999999999998
2024-01-01 22:45:00,1.10426,1.10447,1.10423,1.10438,237.6
2024-01-01 23:00:00,1.10446,1.10446,1.10383,1.10383,723.9399999999999
2024-01-01 23:15:00,1.10383,1.10383,1.1037,1.10376,756.6899999999999
2024-01-01 23:30:00,1.10376,1.10383,1.10361,1.10367,634.39
2024-01-01 23:45:00,1.10367,1.10373,1.10356,1.10365,989.44
2024-01-02 00:00:00,1.10366,1.1038,1.10366,1.10371,773.0199999999999
2024-01-02 00:15:00,1.10372,1.10373,1.10342,1.10346,638.5999999999999
2024-01-02 00:30:00,1.10346,1.10358,1.10345,1.10357,751.6800000000001
2024-01-02 00:45:00,1.10357,1.10383,1.10357,1.10381,1681.05
2024-01-02 01:00:00,1.1038,1.10432,1.10375,1.10388,2172.12
2024-01-02 01:15:00,1.10387,1.10431,1.10386,1.10393,1909.5999999999997
2024-01-02 01:30:00,1.10394,1.10397,1.10369,1.10382,1694.88
2024-01-02 01:45:00,1.10383,1.10399,1.10342,1.10348,1441.92
2024-01-02 02:00:00,1.10347,1.10359,1.10314,1.10318,1357.3100000000002
2024-01-02 02:15:00,1.10317,1.10317,1.10262,1.10262,1554.62
2024-01-02 02:30:00,1.10265,1.10268,1.10221,1.10236,3324.6599999999994
2024-01-02 02:45:00,1.10237,1.1024,1.10182,1.10187,3106.69
2024-01-02 03:00:00,1.10187,1.10236,1.10176,1.10222,1504.6999999999998
2024-01-02 03:15:00,1.10222,1.1024,1.10206,1.10213,1159.62
2024-01-02 03:30:00,1.10216,1.1023,1.10206,1.1023,630.4100000000001
2024-01-02 03:45:00,1.10231,1.10247,1.10231,1.10245,808.7400000000001
2024-01-02 04:00:00,1.10245,1.1025,1.10207,1.10218,852.62
2024-01-02 04:15:00,1.10222,1.10224,1.10192,1.10192,652.07
2024-01-02 04:30:00,1.10194,1.10204,1.10173,1.10174,1265.05
2024-01-02 04:45:00,1.10174,1.10211,1.10165,1.10208,1419.3
2024-01-02 05:00:00,1.10208,1.10252,1.10208,1.1025,1106.46
2024-01-02 05:15:00,1.10254,1.10281,1.10247,1.10265,1288.4799999999998
2024-01-02 05:30:00,1.10265,1.10303,1.10265,1.103,1235.9
2024-01-02 05:45:00,1.10301,1.10335,1.10292,1.10333,1293.43
2024-01-02 06:00:00,1.10334,1.10342,1.10316,1.10322,1386.14
2024-01-02 06:15:00,1.10322,1.10337,1.103,1.1032,1395.21
2024-01-02 06:30:00,1.1032,1.10347,1.10309,1.10335,1875.64
2024-01-02 06:45:00,1.10336,1.10351,1.10268,1.10286,2404.84
2024-01-02 07:00:00,1.10286,1.1031,1.10245,1.10281,3423.2499999999995
2024-01-02 07:15:00,1.1028,1.10377,1.10276,1.10372,2101.8900000000003
2024-01-02 07:30:00,1.10371,1.1038,1.10298,1.10299,2426.75
2024-01-02 07:45:00,1.10299,1.10314,1.10151,1.10153,6047.71
2024-01-02 08:00:00,1.10156,1.10387,1.10156,1.10323,7312.72
2024-01-02 08:15:00,1.10321,1.10341,1.10276,1.10288,4021.97
2024-01-02 08:30:00,1.10288,1.10329,1.1028,1.10291,3860.830000000001
2024-01-02 08:45:00,1.10293,1.10329,1.10253,1.10295,4676.1
2024-01-02 09:00:00,1.10296,1.10363,1.10289,1.10352,4678.27
2024-01-02 09:15:00,1.10351,1.10378,1.10331,1.10332,2626.63
2024-01-02 09:30:00,1.10332,1.10351,1.10189,1.10196,3565.5299999999997
2024-01-02 09:45:00,1.10194,1.10199,1.10107,1.1015,4884.919999999999
2024-01-02 10:00:00,1.10149,1.1017,1.0997,1.1,5377.619999999999
2024-01-02 10:15:00,1.09999,1.10055,1.09994,1.10039,4709.540000000001
2024-01-02 10:30:00,1.10038,1.10101,1.10028,1.10097,1827.94
2024-01-02 10:45:00,1.10097,1.10111,1.1003,1.10075,3537.52
2024-01-02 11:00:00,1.10075,1.10077,1.09893,1.09895,5034.57
2024-01-02 11:15:00,1.09897,1.0992,1.09784,1.09804,6309.9400000000005
2024-01-02 11:30:00,1.09803,1.09803,1.09705,1.0971,4430.88
2024-01-02 11:45:00,1.09709,1.09728,1.09665,1.0969,3186.669999999999
2024-01-02 12:00:00,1.09691,1.09717,1.09678,1.09692,2726.0299999999997
2024-01-02 12:15:00,1.09691,1.09693,1.09613,1.09655,2468.22
2024-01-02 12:30:00,1.09654,1.0968,1.0958,1.09608,3342.1400000000003
2024-01-02 12:45:00,1.09608,1.09632,1.09537,1.09537,4062.44
2024-01-02 13:00:00,1.09538,1.09587,1.09535,1.09578,4247.47
2024-01-02 13:15:00,1.09578,1.09621,1.0952,1.09579,4045.750000000001
2024-01-02 13:30:00,1.0958,1.0965,1.09571,1.09643,4325.03
2024-01-02 13:45:00,1.09642,1.09647,1.09494,1.09527,4651.12
2024-01-02 14:00:00,1.09526,1.09573,1.09449,1.09461,6862.45
2024-01-02 14:15:00,1.0946,1.09538,1.09448,1.0952,4531.46
2024-01-02 14:30:00,1.09518,1.09637,1.09512,1.09571,6952.09
2024-01-02 14:45:00,1.09572,1.09639,1.09515,1.09631,9493.63
2024-01-02 15:00:00,1.09631,1.09682,1.09553,1.09578,6850.6
2024-01-02 15:15:00,1.09578,1.09617,1.09532,1.09594,6894.960000000001
2024-01-02 15:30:00,1.09594,1.09594,1.09497,1.09525,7299.67
2024-01-02 15:45:00,1.09524,1.09557,1.0941,1.09435,7669.049999999999
2024-01-02 16:00:00,1.09436,1.09582,1.09408,1.09574,3814.33
2024-01-02 16:15:00,1.09573,1.09616,1.09558,1.09578,3812.59
2024-01-02 16:30:00,1.09577,1.09578,1.09445,1.09464,4316.490000000001
2024-01-02 16:45:00,1.09465,1.09578,1.09464,1.09564,3064.57
2024-01-02 17:00:00,1.09565,1.09575,1.09482,1.09508,3367.01
2024-01-02 17:15:00,1.09509,1.09556,1.09459,1.09533,3554.2799999999997
2024-01-02 17:30:00,1.09532,1.09559,1.09515,1.09516,2624.42
2024-01-02 17:45:00,1.09513,1.09526,1.09467,1.09504,3136.52
2024-01-02 18:00:00,1.09504,1.09543,1.09477,1.0953,1835.6699999999996
2024-01-02 18:15:00,1.09529,1.09558,1.09523,1.09543,1360.61
2024-01-02 18:30:00,1.09543,1.09549,1.09476,1.09482,2202.91
2024-01-02 18:45:00,1.09482,1.09503,1.09462,1.09467,4127.96
2024-01-02 19:00:00,1.09466,1.09475,1.09429,1.09465,2378.51
2024-01-02 19:15:00,1.09464,1.09498,1.09444,1.09495,1872.09
2024-01-02 19:30:00,1.09493,1.09501,1.0946,1.09479,1276.0700000000002
2024-01-02 19:45:00,1.09479,1.09487,1.0945,1.09465,1766.9700000000005
2024-01-02 20:00:00,1.09465,1.09511,1.09456,1.09483,2252.2900000000004
2024-01-02 20:15:00,1.09483,1.09506,1.09458,1.09459,1931.7700000000004
2024-01-02 20:30:00,1.09462,1.09486,1.09461,1.09468,2162.51
2024-01-02 20:45:00,1.09469,1.09486,1.09421,1.09431,4837.01
2024-01-02 21:00:00,1.0943,1.09432,1.09395,1.09413,1580.84
2024-01-02 21:15:00,1.09414,1.09426,1.09384,1.09384,1208.33
2024-01-02 21:30:00,1.09384,1.09412,1.09383,1.09407,588.81
2024-01-02 21:45:00,1.09407,1.09424,1.09396,1.09396,1359.8399999999997
2024-01-02 22:00:00,1.09396,1.09438,1.09375,1.09408,589.54
2024-01-02 22:15:00,1.09408,1.09426,1.09405,1.09408,342.78
2024-01-02 22:30:00,1.09408,1.0941,1.09392,1.09392,1765.4699999999998
2024-01-02 22:45:00,1.09391,1.0943,1.09391,1.09404,458.37999999999994
2024-01-02 23:00:00,1.09404,1.09436,1.09404,1.0943,591.5199999999999
2024-01-02 23:15:00,1.09431,1.09431,1.09414,1.0943,679.58
2024-01-02 23:30:00,1.09429,1.09431,1.09416,1.09418,538.85
2024-01-02 23:45:00,1.09417,1.09436,1.09411,1.09416,678.68
2024-01-03 00:00:00,1.09416,1.09447,1.09412,1.09447,516.89
2024-01-03 00:15:00,1.09446,1.09487,1.09441,1.09487,727.6200000000001
2024-01-03 00:30:00,1.09487,1.09505,1.09481,1.09498,1127.84
2024-01-03 00:45:00,1.09498,1.09503,1.09483,1.09494,576.6000000000001
2024-01-03 01:00:00,1.09493,1.09507,1.0948,1.09496,818.18
2024-01-03 01:15:00,1.09495,1.09511,1.09448,1.09506,1930.5699999999997
2024-01-03 01:30:00,1.09508,1.09543,1.09502,1.09542,1240.78
2024-01-03 01:45:00,1.09544,1.09546,1.09508,1.09513,1111.3200000000002
2024-01-03 02:00:00,1.09513,1.0953,1.09498,1.09508,1977.7000000000005
2024-01-03 02:15:00,1.09507,1.09512,1.09486,1.09488,1053.67
2024-01-03 02:30:00,1.09498,1.095,1.09488,1.09495,510.78
2024-01-03 02:45:00,1.09494,1.0953,1.09492,1.09522,897.9000000000001
2024-01-03 03:00:00,1.09522,1.09546,1.09488,1.09488,1676.95
2024-01-03 03:15:00,1.09489,1.09537,1.09488,1.09533,876.82
2024-01-03 03:30:00,1.09534,1.09592,1.09532,1.09591,801.54
2024-01-03 03:45:00,1.09591,1.09622,1.09591,1.09608,1993.74
2024-01-03 04:00:00,1.09607,1.09624,1.09596,1.09606,1032.9
2024-01-03 04:15:00,1.09607,1.0962,1.09602,1.09603,1460.9699999999996
2024-01-03 04:30:00,1.09603,1.09617,1.09594,1.09598,1198.0999999999997
2024-01-03 04:45:00,1.09598,1.09624,1.09588,1.09622,589.9499999999999
2024-01-03 05:00:00,1.09623,1.09627,1.09603,1.09608,832.48
2024-01-03 05:15:00,1.09608,1.09623,1.09586,1.09587,946.98
2024-01-03 05:30:00,1.09585,1.0961,1.09563,1.09568,1744.83
2024-01-03 05:45:00,1.09569,1.09569,1.09512,1.09512,1959.75
2024-01-03 06:00:00,1.09512,1.09565,1.09511,1.09565,1393.92
2024-01-03 06:15:00,1.09566,1.09582,1.09548,1.09576,1097.9699999999998
2024-01-03 06:30:00,1.09575,1.09588,1.09572,1.09586,448.38
2024-01-03 06:45:00,1.09585,1.09607,1.09584,1.09586,877.34
2024-01-03 07:00:00,1.09585,1.09598,1.09545,1.0955,2904.7999999999993
2024-01-03 07:15:00,1.0955,1.09588,1.09514,1.09575,2868.7799999999993
2024-01-03 07:30:00,1.09575,1.09627,1.0957,1.09574,3423.230000000001
2024-01-03 07:45:00,1.09572,1.09626,1.09553,1.09603,2541.6
2024-01-03 08:00:00,1.09602,1.09654,1.09579,1.0964,4292.22
2024-01-03 08:15:00,1.0964,1.09642,1.09504,1.09528,5674.72
2024-01-03 08:30:00,1.09528,1.09577,1.09502,1.09559,6046.910000000001
2024-01-03 08:45:00,1.0956,1.09564,1.09506,1.09526,5420.26
2024-01-03 09:00:00,1.09526,1.09562,1.09428,1.09434,3641.4099999999994
2024-01-03 09:15:00,1.09433,1.09452,1.0936,1.09388,4477.820000000001
2024-01-03 09:30:00,1.09387,1.09443,1.09387,1.09393,3067.28
2024-01-03 09:45:00,1.09394,1.09415,1.09348,1.09362,2894.8099999999995
2024-01-03 10:00:00,1.09362,1.0939,1.09338,1.09351,2361.5
2024-01-03 10:15:00,1.0935,1.09351,1.0929,1.09295,2462.1699999999996
2024-01-03 10:30:00,1.09294,1.09343,1.09262,1.09278,2468.9500000000003
2024-01-03 10:45:00,1.09278,1.09341,1.09275,1.09279,2572.8100000000004
2024-01-03 11:00:00,1.0928,1.09297,1.09224,1.09226,5503.0
2024-01-03 11:15:00,1.09225,1.09254,1.0921,1.09228,2971.98
2024-01-03 11:30:00,1.09227,1.09234,1.09154,1.09178,3653.9099999999994
2024-01-03 11:45:00,1.09178,1.09212,1.09166,1.09195,2692.54
2024-01-03 12:00:00,1.09195,1.09257,1.09177,1.09256,2785.73
2024-01-03 12:15:00,1.09256,1.0932,1.09249,1.09263,2555.8399999999997
2024-01-03 12:30:00,1.09262,1.09282,1.09188,1.09205,4657.95
2024-01-03 12:45:00,1.09205,1.09249,1.09145,1.09168,4104.8099999999995
2024-01-03 13:00:00,1.09168,1.0921,1.0916,1.09177,5607.07
2024-01-03 13:15:00,1.09178,1.09222,1.09101,1.09209,6909.9400000000005
2024-01-03 13:30:00,1.09209,1.093,1.09197,1.09213,7743.719999999999
2024-01-03 13:45:00,1.09212,1.09233,1.09155,1.09215,7348.089999999999
2024-01-03 14:00:00,1.09216,1.09241,1.0913,1.09147,7528.950000000001
2024-01-03 14:15:00,1.09146,1.09195,1.0911,1.09154,5881.03
2024-01-03 14:30:00,1.09154,1.09186,1.09099,1.09176,8733.69
2024-01-03 14:45:00,1.09174,1.09265,1.09139,1.09183,7053.239999999999
2024-01-03 15:00:00,1.09179,1.09385,1.09124,1.0916,18352.2499
2024-01-03 15:15:00,1.09162,1.0924,1.09102,1.09153,12204.470100000002
2024-01-03 15:30:00,1.09151,1.09187,1.09046,1.09083,12053.87
2024-01-03 15:45:00,1.09083,1.09083,1.0898,1.09044,8704.12
2024-01-03 16:00:00,1.09045,1.09108,1.09026,1.09102,5854.790000000001
2024-01-03 16:15:00,1.09102,1.09182,1.09101,1.09128,7173.5
2024-01-03 16:30:00,1.0913,1.09155,1.0911,1.09115,5601.42
2024-01-03 16:45:00,1.09119,1.09138,1.09066,1.09081,5521.410000000001
2024-01-03 17:00:00,1.09081,1.09097,1.09036,1.09039,5257.75
2024-01-03 17:15:00,1.09039,1.09093,1.09039,1.0909,2753.9499999999994
2024-01-03 17:30:00,1.09089,1.09101,1.09061,1.09088,2598.0
2024-01-03 17:45:00,1.0909,1.09096,1.09032,1.09066,2712.94
2024-01-03 18:00:00,1.09066,1.09148,1.09065,1.09117,2696.3
2024-01-03 18:15:00,1.09117,1.09138,1.09103,1.09105,2510.57
2024-01-03 18:30:00,1.09103,1.09103,1.09026,1.09041,2670.35
2024-01-03 18:45:00,1.09041,1.09076,1.09032,1.09054,2711.2000000000003
2024-01-03 19:00:00,1.09055,1.09116,1.08929,1.08957,12836.580000000002
2024-01-03 19:15:00,1.08959,1.09238,1.08959,1.09225,6755.5
2024-01-03 19:30:00,1.09229,1.09257,1.09144,1.09225,5939.3
2024-01-03 19:45:00,1.09223,1.0925,1.09155,1.09176,4880.01
2024-01-03 20:00:00,1.09177,1.09217,1.09152,1.09207,4266.07
2024-01-03 20:15:00,1.09208,1.09232,1.0915,1.09177,2974.0199999999995
2024-01-03 20:30:00,1.09177,1.09204,1.09165,1.09188,2883.0699999999997
2024-01-03 20:45:00,1.09187,1.09221,1.09178,1.09212,1919.94
2024-01-03 21:00:00,1.09211,1.0922,1.09187,1.09213,1156.2399999999998
2024-01-03 21:15:00,1.09213,1.09236,1.09199,1.09227,484.22
2024-01-03 21:30:00,1.09229,1.09229,1.09191,1.09204,937.28
2024-01-03 21:45:00,1.09204,1.09229,1.09188,1.09206,1512.64
2024-01-03 22:00:00,1.09206,1.09206,1.09167,1.09186,240.14
2024-01-03 22:15:00,1.09187,1.09225,1.09187,1.09197,664.05
2024-01-03 22:30:00,1.09196,1.09216,1.09195,1.09197,2664.9
2024-01-03 22:45:00,1.09197,1.09215,1.09196,1.09206,1408.5
2024-01-03 23:00:00,1.09207,1.09255,1.09207,1.09247,699.23
2024-01-03 23:15:00,1.09248,1.09248,1.0922,1.09244,454.6000000000001
2024-01-03 23:30:00,1.09242,1.09255,1.09237,1.09246,475.9999999999999
2024-01-03 23:45:00,1.09246,1.09275,1.09245,1.09258,565.04
2024-01-04 00:00:00,1.09259,1.09264,1.09212,1.09239,1050.82
2024-01-04 00:15:00,1.09239,1.09266,1.09239,1.09253,601.7100000000002
2024-01-04 00:30:00,1.09253,1.09257,1.09208,1.09213,1160.41
2024-01-04 00:45:00,1.09216,1.09231,1.09194,1.09225,1228.7699999999998
2024-01-04 01:00:00,1.09224,1.09241,1.092,1.09204,1455.2799999999995
2024-01-04 01:15:00,1.09203,1.09228,1.09189,1.09192,1684.9899999999998
2024-01-04 01:30:00,1.09191,1.09195,1.09163,1.09169,2386.36
2024-01-04 01:45:00,1.09168,1.09198,1.09167,1.09178,1400.13
2024-01-04 02:00:00,1.09177,1.0919,1.09176,1.09187,790.31
2024-01-04 02:15:00,1.09187,1.09188,1.0916,1.09183,1011.29
2024-01-04 02:30:00,1.09183,1.09199,1.09181,1.09188,763.5300000000002
2024-01-04 02:45:00,1.09187,1.09199,1.09174,1.09193,1133.9599999999998
2024-01-04 03:00:00,1.09193,1.09231,1.09193,1.09228,1352.62
2024-01-04 03:15:00,1.09229,1.0927,1.09222,1.09267,1085.83
2024-01-04 03:30:00,1.09266,1.09306,1.0926,1.09261,1909.28
2024-01-04 03:45:00,1.09259,1.09268,1.09253,1.09261,675.1199999999999
2024-01-04 04:00:00,1.09261,1.09273,1.09247,1.09263,950.69
2024-01-04 04:15:00,1.09262,1.09266,1.09247,1.09251,909.88
2024-01-04 04:30:00,1.09252,1.09285,1.09249,1.0928,989.82
2024-01-04 04:45:00,1.09278,1.09282,1.09251,1.09258,1773.2999999999995
2024-01-04 05:00:00,1.09259,1.09259,1.09228,1.09241,2852.54
2024-01-04 05:15:00,1.09242,1.09257,1.09234,1.09234,1195.63
2024-01-04 05:30:00,1.09235,1.09245,1.09219,1.09235,1930.77
2024-01-04 05:45:00,1.09236,1.09268,1.09229,1.09266,1311.35
2024-01-04 06:00:00,1.09265,1.09292,1.09265,1.09292,1872.95
2024-01-04 06:15:00,1.09292,1.09346,1.09292,1.09316,1574.7700000000002
2024-01-04 06:30:00,1.09315,1.09318,1.09208,1.09227,4690.08
2024-01-04 06:45:00,1.09227,1.09324,1.09227,1.09324,1580.72
2024-01-04 07:00:00,1.09323,1.09378,1.09296,1.09369,3113.7700000000004
2024-01-04 07:15:00,1.09368,1.09371,1.09295,1.0933,2611.6
2024-01-04 07:30:00,1.09329,1.09436,1.09326,1.09428,3987.579999999999
2024-01-04 07:45:00,1.09426,1.09429,1.09346,1.09375,3301.92
2024-01-04 08:00:00,1.09375,1.09445,1.09345,1.09434,4790.8099999999995
2024-01-04 08:15:00,1.09431,1.09487,1.09414,1.09424,4859.320000000001
2024-01-04 08:30:00,1.09427,1.0943,1.0937,1.09402,6063.2
2024-01-04 08:45:00,1.09401,1.09559,1.09387,1.09532,6460.29
2024-01-04 09:00:00,1.09532,1.09576,1.09453,1.09505,7217.729999999999
2024-01-04 09:15:00,1.09505,1.09578,1.095,1.09568,3413.3600000000006
2024-01-04 09:30:00,1.09569,1.09668,1.09561,1.09661,3506.45
2024-01-04 09:45:00,1.0966,1.0969,1.09634,1.09675,6054.200000000001
2024-01-04 10:00:00,1.09675,1.09721,1.09623,1.09623,6155.200000000001
2024-01-04 10:15:00,1.09624,1.09672,1.09592,1.09608,2751.02
2024-01-04 10:30:00,1.0961,1.09649,1.09581,1.09588,2997.94
2024-01-04 10:45:00,1.09587,1.096,1.09543,1.09555,3054.7299999999996
2024-01-04 11:00:00,1.09556,1.09569,1.0953,1.0954,1998.61
2024-01-04 11:15:00,1.09541,1.09563,1.09496,1.09548,1910.31
2024-01-04 11:30:00,1.09549,1.09578,1.09527,1.09552,1845.1
2024-01-04 11:45:00,1.09551,1.09553,1.09462,1.09479,2397.3
2024-01-04 12:00:00,1.09477,1.0951,1.09468,1.09497,2735.72
2024-01-04 12:15:00,1.09499,1.0955,1.09487,1.09543,1724.36
2024-01-04 12:30:00,1.09542,1.09554,1.09503,1.0955,2279.76
2024-01-04 12:45:00,1.0955,1.09557,1.09514,1.09522,2040.18
2024-01-04 13:00:00,1.09523,1.09542,1.09482,1.09509,5065.040000000001
2024-01-04 13:15:00,1.09509,1.09552,1.09447,1.0948,7758.02
2024-01-04 13:30:00,1.09479,1.09484,1.09327,1.09419,8543.25
2024-01-04 13:45:00,1.09419,1.09497,1.09383,1.0947,9220.74
2024-01-04 14:00:00,1.09469,1.09505,1.09393,1.09421,7999.389999999999
2024-01-04 14:15:00,1.0942,1.09483,1.09406,1.09427,6143.96
2024-01-04 14:30:00,1.09429,1.09475,1.09381,1.09445,5782.870000000001
2024-01-04 14:45:00,1.09445,1.09469,1.094,1.09453,7647.439900000002
2024-01-04 15:00:00,1.09452,1.09612,1.09452,1.09612,7997.21
